45600,通魔,とおりま,NDC 913,新字新仮名,154,田中,貢太郎,たなか,こうたろう,https://www.aozora.gr.jp/cards/000154/files/45600_ruby_41028.zip,https://www.aozora.gr.jp/cards/000154/files/45600_41081.html,821
45541,妖女の舞踏する踏切,ようじょのぶとうするふみきり,NDC 913,新字新仮名,154,田中,貢太郎,たなか,こうたろう,https://www.aozora.gr.jp/cards/000154/files/45541_ruby_41045.zip,https://www.aozora.gr.jp/cards/000154/files/45541_41098.html,848
43531,山へ登った毬,やまへのぼったまり,NDC K913,新字新仮名,293,原,民喜,はら,たみき,https://www.aozora.gr.jp/cards/000293/files/43531_ruby_28225.zip,https://www.aozora.gr.jp/cards/000293/files/43531_28515.html,860
45564,帽子のない水兵,ぼうしのないすいへい,NDC 913,新字新仮名,154,田中,貢太郎,たなか,こうたろう,https://www.aozora.gr.jp/cards/000154/files/45564_ruby_41038.zip,https://www.aozora.gr.jp/cards/000154/files/45564_41091.html,871
52256,机の抽斗,つくえのひきだし,NDC 913,新字新仮名,154,田中,貢太郎,たなか,こうたろう,https://www.aozora.gr.jp/cards/000154/files/52256_ruby_47423.zip,https://www.aozora.gr.jp/cards/000154/files/52256_47944.html,894
46720,お金とピストル,おかねとピストル,NDC K913,新字新仮名,967,香倶土,三鳥,かぐつち,みどり,https://www.aozora.gr.jp/cards/000096/files/46720_ruby_27648.zip,https://www.aozora.gr.jp/cards/000096/files/46720_27694.html,896
46720,お金とピストル,おかねとピストル,NDC K913,新字新仮名,96,夢野,久作,ゆめの,きゅうさく,https://www.aozora.gr.jp/cards/000096/files/46720_ruby_27648.zip,https://www.aozora.gr.jp/cards/000096/files/46720_27694.html,896
46723,狸と与太郎,たぬきとよたろう,NDC K913,新字新仮名,967,香倶土,三鳥,かぐつち,みどり,https://www.aozora.gr.jp/cards/000096/files/46723_ruby_27651.zip,https://www.aozora.gr.jp/cards/000096/files/46723_27697.html,913
46723,狸と与太郎,たぬきとよたろう,NDC K913,新字新仮名,96,夢野,久作,ゆめの,きゅうさく,https://www.aozora.gr.jp/cards/000096/files/46723_ruby_27651.zip,https://www.aozora.gr.jp/cards/000096/files/46723_27697.html,913
45556,白い小犬を抱いた女,しろいこいぬをだいたおんな,NDC 913,新字新仮名,154,田中,貢太郎,たなか,こうたろう,https://www.aozora.gr.jp/cards/000154/files/45556_ruby_41017.zip,https://www.aozora.gr.jp/cards/000154/files/45556_41070.html,919
46726,二つの鞄,ふたつのかばん,NDC K913,新字新仮名,967,香倶土,三鳥,かぐつち,みどり,https://www.aozora.gr.jp/cards/000096/files/46726_ruby_27643.zip,https://www.aozora.gr.jp/cards/000096/files/46726_27689.html,928
46726,二つの鞄,ふたつのかばん,NDC K913,新字新仮名,96,夢野,久作,ゆめの,きゅうさく,https://www.aozora.gr.jp/cards/000096/files/46726_ruby_27643.zip,https://www.aozora.gr.jp/cards/000096/files/46726_27689.html,928
42342,終電車に乗る妖婆,しゅうでんしゃにのるようば,NDC 913,新字新仮名,154,田中,貢太郎,たなか,こうたろう,https://www.aozora.gr.jp/cards/000154/files/42342_txt_49964.zip,https://www.aozora.gr.jp/cards/000154/files/42342_50575.html,933
45555,商売の繁昌する家,しょうばいのはんじょうするいえ,NDC 913,新字新仮名,154,田中,貢太郎,たなか,こうたろう,https://www.aozora.gr.jp/cards/000154/files/45555_ruby_41016.zip,https://www.aozora.gr.jp/cards/000154/files/45555_41069.html,934
42269,鬼火を追う武士,おにびをおうぶし,NDC 913,新字新仮名,154,田中,貢太郎,たなか,こうたろう,https://www.aozora.gr.jp/cards/000154/files/42269_ruby_16397.zip,https://www.aozora.gr.jp/cards/000154/files/42269_16438.html,938
45526,怪談会の怪異,かいだんかいのかいい,NDC 913,新字新仮名,154,田中,貢太郎,たなか,こうたろう,https://www.aozora.gr.jp/cards/000154/files/45526_ruby_41008.zip,https://www.aozora.gr.jp/cards/000154/files/45526_41061.html,950
4476,這って来る紐,はってくるひも,NDC 913,新字新仮名,154,田中,貢太郎,たなか,こうたろう,https://www.aozora.gr.jp/cards/000154/files/4476_ruby_11642.zip,https://www.aozora.gr.jp/cards/000154/files/4476_11826.html,960
4722,売られていった靴,うられていったくつ,NDC K913,新字新仮名,121,新美,南吉,にいみ,なんきち,https://www.aozora.gr.jp/cards/000121/files/4722_ruby_13228.zip,https://www.aozora.gr.jp/cards/000121/files/4722_13229.html,992
45550,位牌と鼠,いはいとねずみ,NDC 913,新字新仮名,154,田中,貢太郎,たなか,こうたろう,https://www.aozora.gr.jp/cards/000154/files/45550_ruby_41002.zip,https://www.aozora.gr.jp/cards/000154/files/45550_41055.html,1007
45539,疫病神,やくびょうがみ,NDC 913,新字新仮名,154,田中,貢太郎,たなか,こうたろう,https://www.aozora.gr.jp/cards/000154/files/45539_ruby_41043.zip,https://www.aozora.gr.jp/cards/000154/files/45539_41096.html,1010
51512,おっぱい,おっぱい,NDC K913,新字新仮名,1475,小川,未明,おがわ,みめい,https://www.aozora.gr.jp/cards/001475/files/51512_ruby_48105.zip,https://www.aozora.gr.jp/cards/001475/files/51512_48267.html,1020
45571,娘の生霊,むすめのいきりょう,NDC 913,新字新仮名,154,田中,貢太郎,たなか,こうたろう,https://www.aozora.gr.jp/cards/000154/files/45571_ruby_41042.zip,https://www.aozora.gr.jp/cards/000154/files/45571_41095.html,1022
4725,たけのこ,たけのこ,NDC K913,新字新仮名,121,新美,南吉,にいみ,なんきち,https://www.aozora.gr.jp/cards/000121/files/4725_txt_13232.zip,https://www.aozora.gr.jp/cards/000121/files/4725_13227.html,1024
3680,幻術,げんじゅつ,NDC 913,新字新仮名,154,田中,貢太郎,たなか,こうたろう,https://www.aozora.gr.jp/cards/000154/files/3680_ruby_11672.zip,https://www.aozora.gr.jp/cards/000154/files/3680_11817.html,1036
16008,ピッチの様に,ピッチのように,NDC 913,新字新仮名,311,宮本,百合子,みやもと,ゆりこ,https://www.aozora.gr.jp/cards/000311/files/16008_txt_29993.zip,https://www.aozora.gr.jp/cards/000311/files/16008_30022.html,1037
42279,沼田の蚊帳,ぬまたのかや,NDC 913,新字新仮名,154,田中,貢太郎,たなか,こうたろう,https://www.aozora.gr.jp/cards/000154/files/42279_ruby_16405.zip,https://www.aozora.gr.jp/cards/000154/files/42279_16446.html,1040
51620,つめたい　メロン,つめたい　メロン,NDC K913,新字新仮名,1475,小川,未明,おがわ,みめい,https://www.aozora.gr.jp/cards/001475/files/51620_ruby_48102.zip,https://www.aozora.gr.jp/cards/001475/files/51620_48272.html,1041
43437,古傷,ふるきず,NDC 913,新字新仮名,325,蘭,郁二郎,らん,いくじろう,https://www.aozora.gr.jp/cards/000325/files/43437_ruby_24870.zip,https://www.aozora.gr.jp/cards/000325/files/43437_24884.html,1042
