55555,ある夜、ある宵,あるよる、あるよい,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/55555_txt_55277.zip,https://www.aozora.gr.jp/cards/001471/files/55555_55365.html,356
55604,信疑の魔女,しんぎのまじょ,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/55604_txt_55947.zip,https://www.aozora.gr.jp/cards/001471/files/55604_55992.html,357
55560,三月の自然,さんがつのしぜん,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/55560_txt_55610.zip,https://www.aozora.gr.jp/cards/001471/files/55560_55657.html,360
54801,北海に,ほっかいに,新字新仮名,1675,竹内,浩三,たけうち,こうぞう,https://www.aozora.gr.jp/cards/001675/files/54801_txt_54748.zip,https://www.aozora.gr.jp/cards/001675/files/54801_54793.html,361
54818,東京,とうきょう,新字新仮名,1675,竹内,浩三,たけうち,こうぞう,https://www.aozora.gr.jp/cards/001675/files/54818_txt_53989.zip,https://www.aozora.gr.jp/cards/001675/files/54818_54031.html,362
54787,三ツ星さん,みツぼしさん,新字新仮名,1675,竹内,浩三,たけうち,こうぞう,https://www.aozora.gr.jp/cards/001675/files/54787_txt_54935.zip,https://www.aozora.gr.jp/cards/001675/files/54787_54976.html,362
55515,街の乞食,まちのこじき,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/55515_txt_56464.zip,https://www.aozora.gr.jp/cards/001471/files/55515_56508.html,376
55513,ある時,あるとき,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/55513_txt_55273.zip,https://www.aozora.gr.jp/cards/001471/files/55513_55361.html,380
54808,街角の飯屋で,まちかどのめしやで,新字新仮名,1675,竹内,浩三,たけうち,こうぞう,https://www.aozora.gr.jp/cards/001675/files/54808_txt_54749.zip,https://www.aozora.gr.jp/cards/001675/files/54808_54794.html,382
55544,豌豆畑,えんどうばたけ,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/55544_txt_55300.zip,https://www.aozora.gr.jp/cards/001471/files/55544_55388.html,384
46717,医者と病人,いしゃとびょうにん,新字新仮名,967,香倶土,三鳥,かぐつち,みどり,https://www.aozora.gr.jp/cards/000096/files/46717_txt_27629.zip,https://www.aozora.gr.jp/cards/000096/files/46717_27675.html,388
46717,医者と病人,いしゃとびょうにん,新字新仮名,96,夢野,久作,ゆめの,きゅうさく,https://www.aozora.gr.jp/cards/000096/files/46717_txt_27629.zip,https://www.aozora.gr.jp/cards/000096/files/46717_27675.html,388
54803,メンデルスゾーンのヴァイオリンコンチェルト,メンデルスゾーンのヴァイオリンコンチェルト,新字新仮名,1675,竹内,浩三,たけうち,こうぞう,https://www.aozora.gr.jp/cards/001675/files/54803_txt_54934.zip,https://www.aozora.gr.jp/cards/001675/files/54803_54975.html,389
54815,夕焼け,ゆうやけ,新字新仮名,1675,竹内,浩三,たけうち,こうぞう,https://www.aozora.gr.jp/cards/001675/files/54815_txt_53997.zip,https://www.aozora.gr.jp/cards/001675/files/54815_54039.html,391
4210,無題（八）,むだい（はち）,新字新仮名,311,宮本,百合子,みやもと,ゆりこ,https://www.aozora.gr.jp/cards/000311/files/4210_txt_14688.zip,https://www.aozora.gr.jp/cards/000311/files/4210_14789.html,395
55551,立すくむ,たちすくむ,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/55551_txt_56276.zip,https://www.aozora.gr.jp/cards/001471/files/55551_56087.html,398
55558,音響,おんきょう,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/55558_ruby_55571.zip,https://www.aozora.gr.jp/cards/001471/files/55558_55618.html,409
55546,祈願,きがん,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/55546_ruby_55576.zip,https://www.aozora.gr.jp/cards/001471/files/55546_55623.html,419
55594,東郷大将と彼,とうごうたいしょうとかれ,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/55594_txt_56287.zip,https://www.aozora.gr.jp/cards/001471/files/55594_56098.html,420
4226,無題（十一）,むだい（じゅういち）,新字新仮名,311,宮本,百合子,みやもと,ゆりこ,https://www.aozora.gr.jp/cards/000311/files/4226_txt_14704.zip,https://www.aozora.gr.jp/cards/000311/files/4226_14805.html,432
54518,馬を愛す,うまをあいす,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/54518_ruby_55292.zip,https://www.aozora.gr.jp/cards/001471/files/54518_55380.html,435
54805,モオツアルトのシンホニイ四〇番,モオツアルトのシンホニイよんじゅうばん,新字新仮名,1675,竹内,浩三,たけうち,こうぞう,https://www.aozora.gr.jp/cards/001675/files/54805_ruby_54938.zip,https://www.aozora.gr.jp/cards/001675/files/54805_54979.html,435
54790,こん畜生,こんちくしょう,新字新仮名,1675,竹内,浩三,たけうち,こうぞう,https://www.aozora.gr.jp/cards/001675/files/54790_txt_54726.zip,https://www.aozora.gr.jp/cards/001675/files/54790_54771.html,436
55576,イシカリの川,イシカリのかわ,新字新仮名,1471,今野,大力,こんの,だいりき,https://www.aozora.gr.jp/cards/001471/files/55576_ruby_55281.zip,https://www.aozora.gr.jp/cards/001471/files/55576_55369.html,439
